-0.07,-0.07,-0.07
-148.11999512,177.30999756,-114.37999725
-104.58000183,61.38999939,-5.32000017
-9.44999981,-4.55000019,-4.13000011
4.48000002,-1.12,-4.55000019
5.94999981,3.22000003,-6.36999989
7.13999987,4.19999981,-8.53999996
3.07999992,1.19000006,-2.17000008
2.02999997,-3.00999999,3.22000003
-1.19000006,3.36000013,1.04999995
2.51999998,0.14,-2.51999998
7.55999994,3.07999992,-5.74000025
0.28,2.94000006,-5.53000021
-5.03999996,1.19000006,-3.92000008
-7.13999987,0.69999999,0.76999998
3.28999996,1.88999999,-2.73000002
5.32000017,-0.07,-1.75
-10.22000027,1.04999995,4.69000006
3.22000003,-0.28,-2.02999997
3.43000007,-1.53999996,-4.19999981
-11.27000046,-1.39999998,4.61999989
-3.07999992,-1.25999999,-2.0999999
-3.28999996,1.39999998,-3.28999996
-8.11999989,-0.49000001,3.92000008
-3.6400001,-2.02999997,-1.39999998
-4.34000015,-1.04999995,-0.56
-1.82000005,0.69999999,6.72000027
-2.94000006,2.0999999,-1.04999995
-2.94000006,1.61000001,-5.32000017
-8.96000004,5.74000025,-4.26999998
-4.34000015,3.77999997,1.39999998
-3.28999996,0.84000003,-4.40999985
0.42000002,2.0999999,-6.23000002
-4.61999989,0.91000003,-2.24000001
-8.05000019,-0.14,-1.88999999
-13.15999985,-2.30999994,-4.26999998
-0.14,1.53999996,-8.75
3.77999997,-0.42000002,0.98000002
0.21000001,-4.69000006,1.96000004
-1.53999996,-2.0999999,-4.9000001
2.0999999,-2.30999994,-1.39999998
-6.09000015,0.07,3.28999996
-0.98000002,0.49000001,-1.04999995
-0.63,-0.42000002,-3.00999999
-2.51999998,-1.19000006,-1.39999998
-2.45000005,1.82000005,-1.19000006
-3.22000003,0.76999998,-1.61000001
1.88999999,0.69999999,-2.94000006
2.24000001,-0.07,-1.82000005
-2.02999997,-0.28,0.28
-3.99000001,-0.49000001,-1.47000003
-0.21000001,-0.49000001,-3.22000003
-1.68000007,0.49000001,-2.79999995
-3.28999996,0.63,-2.0999999
-5.74000025,0.63,-3.6400001
-3.77999997,0.63,-2.30999994
-2.24000001,2.0999999,-1.75
-0.84000003,0.34999999,-3.1500001
1.33000004,2.17000008,-3.1500001
0.42000002,0.28,-0.91000003
-3.99000001,-0.63,-2.58999991
-3.1500001,-0.07,-0.84000003
-3.99000001,-0.42000002,-1.19000006
-0.14,0.28,-1.75
-0.07,0.07,-1.53999996
-1.33000004,-0.56,-1.53999996
0.14,2.02999997,-3.1500001
0.07,-0.34999999,-2.02999997
1.68000007,-0.28,-3.43000007
-1.75,0.28,-2.38000011
3.6400001,-0.28,-1.04999995
-1.39999998,0.49000001,-0.42000002
-4.76000023,-0.49000001,-2.45000005
-0.42000002,0.28,-2.38000011
-0.07,0.91000003,-1.12
-2.79999995,0.91000003,-1.82000005
-0.56,0.56,-1.82000005
0.14,0.84000003,-2.58999991
-2.02999997,-1.39999998,-1.75
0.76999998,1.04999995,-1.68000007
2.38000011,-0.49000001,-1.68000007
-3.36000013,0.49000001,-2.0999999
-2.0999999,-1.12,-1.19000006
-1.25999999,0.69999999,-2.51999998
-3.5,0.98000002,-2.45000005
0.56,1.25999999,-2.79999995
-0.69999999,2.0999999,-1.61000001
0.91000003,-0.14,-0.98000002
-0.14,-1.19000006,-2.51999998
-4.96999979,-0.42000002,-1.82000005
-2.94000006,-0.42000002,-2.30999994
-2.51999998,1.68000007,-3.92000008
-0.91000003,0.84000003,-1.47000003
-0.07,-0.07,-2.94000006
-6.30000019,-0.91000003,-1.88999999
-4.55000019,-0.91000003,-2.66000009
-1.39999998,0.07,-2.0999999
-3.56999993,1.47000003,-3.8499999
-1.19000006,1.04999995,-1.68000007
1.39999998,0.84000003,-0.63
0.56,0.28,-2.02999997
-1.12,0.49000001,-1.96000004
0.21000001,-0.21000001,-0.98000002
-0.14,1.04999995,-2.79999995
-0.42000002,0.28,-2.17000008
-1.75,0.84000003,-0.42000002
2.0999999,-0.14,-3.07999992
2.73000002,-0.14,-2.02999997
-0.69999999,-1.53999996,-1.88999999
-0.69999999,-0.28,-1.75
-2.87000012,0.56,-1.47000003
0.42000002,0.69999999,-3.5
0.49000001,1.19000006,-0.91000003
-1.47000003,0.28,-1.33000004
-3.56999993,0.84000003,-2.38000011
-1.19000006,-0.21000001,-1.39999998
-0.69999999,0.28,-1.19000006
-2.73000002,0.42000002,-3.1500001
-1.33000004,1.04999995,-2.30999994
-1.19000006,-0.42000002,-0.69999999
-6.44000006,1.04999995,-1.61000001
-2.73000002,0.98000002,-2.66000009
1.61000001,0.07,-2.02999997
0.42000002,0.63,-1.88999999
-3.00999999,0.28,-3.22000003
-1.82000005,-0.49000001,-1.82000005
-1.39999998,-1.04999995,-0.98000002
-2.0999999,0.91000003,-1.25999999
-0.28,-0.34999999,-1.68000007
1.82000005,-0.56,0.91000003
-8.39999962,0.42000002,-3.28999996
9.10000038,-2.73000002,3.77999997
-2.94000006,0.28,2.17000008
-4.55000019,0.84000003,-8.68000031
-0.98000002,0.76999998,-8.68000031
-3.07999992,-0.63,-2.0999999
3.1500001,0.07,-0.34999999
-1.96000004,0.84000003,-0.34999999
-1.12,0.21000001,-2.17000008
-2.79999995,-1.25999999,-1.88999999
-6.09000015,-0.56,-1.04999995
-2.79999995,-0.56,-1.88999999
-2.73000002,0.21000001,-1.75
-2.58999991,1.19000006,-2.02999997
-2.17000008,0.49000001,-1.61000001
-1.47000003,0.56,-1.12
-2.02999997,0.56,-3.28999996
-0.84000003,1.47000003,-1.68000007
1.53999996,1.12,-1.68000007
0.49000001,0.21000001,-2.24000001
-2.94000006,0.28,-2.02999997
-1.75,0.42000002,-1.33000004
-1.96000004,0.42000002,-1.53999996
-4.69000006,-0.07,-1.12
-2.0999999,1.04999995,-1.19000006
1.04999995,1.04999995,-1.12
-1.19000006,-0.49000001,-1.25999999
-3.99000001,-0.84000003,-1.75
-3.6400001,-0.42000002,-2.0999999
-1.53999996,1.12,-2.0999999
-1.53999996,-0.56,-1.25999999
-0.98000002,-0.28,-1.68000007
-3.77999997,-1.82000005,-1.82000005
-3.43000007,-0.69999999,-1.82000005
0.28,-2.02999997,1.12
-2.02999997,-0.28,-0.42000002
-2.73000002,-0.84000003,-0.42000002
-0.76999998,-0.42000002,-1.82000005
0.42000002,-0.21000001,-3.5
-1.68000007,1.12,-3.36000013
0.84000003,1.19000006,-2.51999998
1.47000003,1.47000003,-2.38000011
-1.19000006,0.76999998,-2.24000001
1.82000005,0.76999998,-0.69999999
-0.34999999,-0.56,-2.17000008
-7.49000025,-1.88999999,-3.28999996
-2.87000012,-3.77999997,-2.17000008
2.58999991,-5.25,5.74000025
-3.99000001,1.04999995,6.86000013
-9.59000015,6.30000019,-1.96000004
0.76999998,0.07,-4.82999992
5.11000013,12.73999977,-3.8499999
22.68000031,29.88999939,-1.12
34.58000183,40.81000137,4.61999989
35,114.59000397,-6.78999996
105.62999725,194.66999817,-39.75999832
11.40999985,36.33000183,-16.87000084
33.88000107,22.46999931,-26.88000107
-57.11999893,-95.62000275,-3.1500001
-115.70999908,-190.19000244,29.61000061
-49.13999939,-242.8999939,53.97000122
-22.04999924,-164.91999817,45.22000122
-92.68000031,-129.28999329,26.31999969
-29.96000099,-186.19999695,35.97999954
-52.63999939,-221.75999451,46.68999863
-24.29000092,-125.44000244,65.66000366
-9.31000042,12.31999969,56.56000137
18.40999985,168.69999695,28.77000046
4.05999994,278.25,-3.8499999
20.22999954,272.01998901,1.75
51.52000046,193.27000427,9.31000042
7.84000015,141.68000793,-58.59000015
239.11999512,113.19000244,-13.44000053
242.97000122,5.32000017,25.54999924
173.46000671,-24.5,48.02000046
118.51000214,-62.51000214,40.11000061
111.93000031,-65.51999664,77.20999908
-134.47000122,-113.95999908,73.36000061
-266.83999634,-53.34000015,47.38999939
-138.18000793,17.01000023,66.56999969
-149.86999512,68.11000061,42.49000168
-249.75999451,30.10000038,14.21000004
21.55999947,-4.13000011,-14.69999981
200.19999695,26.25,-26.73999977
196.13999939,13.36999989,4.69000006
163.80000305,17.29000092,4.34000015
89.38999939,-0.56,-6.30000019
161.49000549,21.77000046,16.65999985
38.08000183,3.43000007,-0.28
-430.64001465,-116.41000366,-20.79000092
-39.47999954,4.40999985,-4.48000002
27.79000092,-9.44999981,6.01999998
-42.56000137,-11.55000019,-17.78000069
-47.25,4.40999985,5.32000017
-184.94000244,19.04000092,27.44000053
56.56000137,-11.68999958,8.11999989
262.36001587,39.20000076,21.62999916
149.94000244,22.75,-11.40999985
86.23999786,4.55000019,-9.17000008
108.36000061,18.82999992,11.82999992
-320.39001465,-104.01999664,-21.06999969
-180.03999329,-4.34000015,-11.61999989
-26.60000038,-1.61000001,0.91000003
-44.31000137,-4.82999992,-10.07999992
-53.76000214,-1.68000007,5.67000008
24.63999939,16.03000069,5.88000011
391.92999268,47.52999878,39.06000137
145.6000061,29.75,-6.72000027
77.13999939,20.15999985,-4.55000019
9.31000042,-8.47000027,-9.7300005
-196.07000732,20.44000053,-3.00999999
-31.14999962,-0.98000002,-8.68000031
-44.72999954,4.19999981,-8.96000004
7.76999998,19.11000061,-4.76000023
-6.44000006,5.38999987,-4.76000023
11.06000042,12.81000042,0.14
16.72999954,9.80000019,0.69999999
