-0.84000003,-0.21000001,-1.61000001
-0.98000002,0.49000001,-1.75
-1.33000004,0.49000001,-1.75
-1.68000007,-0.14,-1.96000004
-2.02999997,-0.14,-2.17000008
-1.96000004,-0.14,-2.17000008
-1.88999999,-0.14,-1.96000004
-1.88999999,0.07,-1.88999999
-2.24000001,0.07,-2.02999997
-2.45000005,-0.21000001,-2.38000011
-2.73000002,-0.42000002,-2.73000002
-2.79999995,-0.63,-2.79999995
-2.66000009,-0.91000003,-2.79999995
-2.73000002,-0.84000003,-2.73000002
-2.79999995,-0.49000001,-2.66000009
-2.87000012,-0.34999999,-2.51999998
-2.58999991,-0.34999999,-2.38000011
-2.30999994,-0.34999999,-2.30999994
-1.82000005,-0.42000002,-2.0999999
-1.47000003,-0.49000001,-1.96000004
-1.33000004,-0.56,-1.96000004
-1.39999998,-0.56,-1.96000004
-1.68000007,-0.56,-2.17000008
-1.96000004,-0.49000001,-2.45000005
-1.96000004,-0.34999999,-2.51999998
-1.39999998,-0.56,-2.30999994
-1.04999995,-0.56,-2.17000008
-0.76999998,-0.56,-1.96000004
-0.76999998,-0.34999999,-1.75
-0.56,-0.07,-1.61000001
-0.56,-0.14,-1.68000007
-0.42000002,-0.28,-1.68000007
-0.28,-0.42000002,-1.68000007
-0.14,-0.56,-1.68000007
0.07,-0.63,-1.75
0.07,-0.49000001,-1.88999999
0.63,-0.63,-1.75
0.98000002,-0.42000002,-1.25999999
0.91000003,-0.42000002,-0.98000002
0.28,0.42000002,-0.91000003
0.07,0.76999998,-0.69999999
0.28,0.91000003,-0.34999999
0.56,0.84000003,-0.14
1.25999999,0.56,0.07
1.53999996,0.42000002,0.14
1.75,0.28,0.21000001
2.17000008,0.21000001,0.21000001
2.51999998,-0.21000001,0.21000001
2.24000001,-0.42000002,0.21000001
1.47000003,-0.07,-0.21000001
0.56,0.49000001,-0.49000001
0.14,0.56,-0.76999998
-0.21000001,0.98000002,-0.91000003
-0.91000003,0.84000003,-1.39999998
-1.68000007,1.25999999,-1.68000007
-1.96000004,1.25999999,-1.88999999
-1.53999996,1.19000006,-1.47000003
-1.88999999,1.75,-1.04999995
-1.39999998,1.68000007,-0.69999999
-1.75,2.17000008,-0.84000003
-1.96000004,1.68000007,-1.04999995
-3.6400001,2.24000001,-1.82000005
-2.58999991,3.43000007,-1.82000005
-3.1500001,3.5,-1.61000001
-5.03999996,4.34000015,-2.0999999
-5.38999987,4.55000019,-2.24000001
-5.5999999,4.34000015,-2.45000005
-5.67000008,4.05999994,-2.58999991
-5.46000004,3.92000008,-2.66000009
-5.32000017,3.22000003,-3.22000003
-5.53000021,2.94000006,-3.71000004
-6.36999989,3.28999996,-4.05999994
-7.55999994,3.56999993,-4.40999985
-7.98000002,3.77999997,-4.76000023
-8.68000031,4.05999994,-5.17999983
-9.44999981,4.13000011,-5.80999994
-10.01000023,3.99000001,-6.51000023
-10.28999996,3.56999993,-6.92999983
-10.01000023,3.22000003,-7.07000017
-9.44999981,2.79999995,-6.92999983
-8.53999996,2.45000005,-6.57999992
-7.42000008,2.38000011,-5.88000011
-6.01999998,1.88999999,-5.25
-5.5999999,1.25999999,-4.96999979
-5.03999996,0.84000003,-5.17999983
-4.9000001,0.49000001,-5.46000004
-5.38999987,0.69999999,-5.88000011
-5.94999981,0.84000003,-6.36999989
-6.15999985,0.84000003,-6.72000027
-6.30000019,0.76999998,-7.07000017
-6.23000002,0.76999998,-7.28000021
-5.74000025,0.07,-7.42000008
-5.80999994,0.07,-7.49000025
-6.72000027,0.69999999,-7.55999994
-7.21000004,0.91000003,-7.49000025
-7.07000017,1.04999995,-7.3499999
-6.92999983,1.04999995,-7.13999987
-7,1.33000004,-7
-9.17000008,2.30999994,-7.49000025
-10.22000027,5.11000013,-7.63000011
-11.06000042,6.36999989,-7.28000021
-11.97000027,7.76999998,-6.36999989
-12.60000038,9.44999981,-5.5999999
-13.36999989,11.34000015,-4.82999992
-14.27999973,13.51000023,-3.8499999
-14.77000046,16.03000069,-2.66000009
-14.48999977,17.85000038,-2.0999999
-13.57999992,19.80999947,-0.98000002
-13.30000019,21.97999954,2.02999997
-13.09000015,23.65999985,6.01999998
-12.60000038,25.62000084,9.86999989
-13.30000019,28.13999939,13.15999985
-14.63000011,32.40999985,16.52000046
-16.23999977,40.38999939,21.62999916
-18.76000023,55.58000183,29.46999931
-18.82999992,52.70999908,31.21999931
-23.23999977,35.90999985,31.43000031
-30.03000069,28.06999969,32.47999954
-38.00999832,17.98999977,33.45999908
-45.99000168,9.31000042,35.49000168
-53.76000214,-0.07,34.58000183
-54.11000061,-8.26000023,30.23999977
-91,-14.56000042,22.39999962
-173.38999939,-21.21000099,2.45000005
-134.88999939,-37.31000137,11.82999992
-80.5,-35.27999878,9.10000038
-76.86000061,-28.13999939,-3.71000004
-99.19000244,1.39999998,-42.90999985
-75.31999969,18.27000046,-87.43000031
-12.18000031,28.42000008,-95.34000397
-3.36000013,45.29000092,-102.83000183
-24.14999962,48.22999954,-104.23000336
-32.83000183,46.27000046,-90.58000183
-38.56999969,44.31000137,-68.18000031
-50.68000031,42.06999969,-42.84000015
-64.26000214,35,14.21000004
-61.59999847,35.49000168,43.25999832
-59.99000168,39.34000015,66.63999939
-49.42000198,32.20000076,85.19000244
-29.39999962,3.07999992,94.70999908
-20.71999931,-31.21999931,83.51000214
-17.92000008,-53.34000015,50.25999832
-3.77999997,-54.31999969,21.48999977
14.69999981,-52.63999939,5.38999987
25.27000046,-59.92000198,-3.1500001
30.38000107,-58.31000137,-4.40999985
38.70999908,-49.34999847,-14
44.02999878,-51.09999847,-30.45000076
39.54999924,-50.18999863,-35.06999969
29.54000092,-45.00999832,-31.29000092
23.79999924,-45.99000168,-27.79000092
21.77000046,-45.29000092,-22.61000061
21.42000008,-40.52999878,-16.30999947
17.92000008,-30.30999947,-9.80000019
14.9800005,-23.52000046,-4.96999979
14.69999981,-17.71000099,-0.69999999
14.77000046,-11.76000023,3.6400001
13.57999992,-7,6.72000027
13.64999962,-4.40999985,8.81999969
15.53999996,-4.55000019,10.01000023
16.59000015,-5.67000008,9.80000019
17.14999962,-7.13999987,8.39999962
16.94000053,-8.53999996,7.13999987
16.79999924,-10.07999992,6.36999989
14.84000015,-9.93999958,5.25
12.39000034,-8.81999969,4.69000006
10.5,-8.53999996,4.19999981
8.47000027,-7.84000015,3.56999993
6.01999998,-6.36999989,2.58999991
3.71000004,-5.11000013,1.88999999
2.30999994,-4.61999989,1.88999999
0.98000002,-4.13000011,1.68000007
-2.73000002,-1.96000004,0.07
-3.71000004,-1.68000007,-0.84000003
-3.92000008,-1.88999999,-1.33000004
-4.05999994,-1.82000005,-1.75
-3.56999993,-1.75,-1.61000001
-2.87000012,-1.33000004,-1.12
-2.02999997,-1.25999999,-0.34999999
-2.17000008,-0.84000003,0.34999999
-2.51999998,-0.76999998,0.28
-2.66000009,-1.12,-0.56
-2.94000006,-1.39999998,-1.53999996
-3.1500001,-1.68000007,-2.66000009
-2.94000006,-1.96000004,-3.22000003
-2.51999998,-2.0999999,-3.36000013
-2.30999994,-2.0999999,-3.07999992
